id_student,code_module,code_presentation,precision,recall,f1
80868,DDD,2013J,0.1,0.05263157894736842,0.06896551724137931
81351,DDD,2013B,0.15,0.13043478260869565,0.13953488372093023
82341,GGG,2013J,0.2,0.2857142857142857,0.23529411764705882
82535,BBB,2013B,0.1,0.2,0.13333333333333333
82575,CCC,2014B,0.2,0.11428571428571428,0.14545454545454545
82741,BBB,2013B,0.3,0.24,0.2666666666666666
82817,FFF,2013B,0.45,0.28125,0.34615384615384615
83219,CCC,2014B,0.0,0.0,0.0
83219,EEE,2014B,0.3,0.8571428571428571,0.4444444444444444
83254,BBB,2013B,0.25,0.09433962264150944,0.13698630136986303
83603,FFF,2014B,0.45,0.391304347826087,0.4186046511627907
84051,FFF,2013B,0.0,0.0,0.0
84245,BBB,2013B,0.15,0.3333333333333333,0.20689655172413793
84299,FFF,2014B,0.5,0.3333333333333333,0.4
84576,DDD,2014B,0.1,0.058823529411764705,0.07407407407407408
84604,FFF,2014J,0.25,0.13157894736842105,0.1724137931034483
84605,DDD,2014B,0.05,0.25,0.08333333333333334
84664,BBB,2013B,0.0,0.0,0.0
84812,BBB,2013J,0.1,0.25,0.14285714285714288
85092,AAA,2014J,0.15,0.16666666666666666,0.15789473684210525
85144,AAA,2014J,0.1,0.2222222222222222,0.13793103448275865
85302,AAA,2014J,0.3,0.375,0.33333333333333326
86047,DDD,2013B,0.2,0.23529411764705882,0.2162162162162162
86291,BBB,2013J,0.1,0.4,0.16000000000000003
86669,FFF,2013J,0.2,0.25,0.22222222222222224
87107,DDD,2013B,0.05,0.037037037037037035,0.0425531914893617
87152,FFF,2013B,0.45,0.3333333333333333,0.3829787234042553
87264,FFF,2014J,0.25,0.06756756756756757,0.10638297872340427
87322,FFF,2014J,0.75,0.38461538461538464,0.5084745762711865
87431,AAA,2014J,0.2,0.36363636363636365,0.25806451612903225
87732,BBB,2013B,0.05,0.1,0.06666666666666667
87929,GGG,2013J,0.05,0.1111111111111111,0.06896551724137932
88439,DDD,2014J,0.15,0.10344827586206896,0.12244897959183673
88490,DDD,2014B,0.25,0.125,0.16666666666666666
88568,EEE,2013J,0.4,0.6153846153846154,0.4848484848484849
88781,FFF,2013J,0.05,0.16666666666666666,0.07692307692307691
88910,DDD,2014B,0.05,0.1,0.06666666666666667
89051,DDD,2013B,0.15,0.13043478260869565,0.13953488372093023
89092,BBB,2014B,0.0,0.0,0.0
89188,DDD,2013J,0.05,0.025,0.03333333333333333
89545,EEE,2014J,0.2,0.4444444444444444,0.2758620689655173
89727,DDD,2013J,0.1,0.5,0.16666666666666669
89778,BBB,2014B,0.05,0.09090909090909091,0.06451612903225806
89850,BBB,2014J,0.25,0.3333333333333333,0.28571428571428575
89895,FFF,2013B,0.4,0.1568627450980392,0.22535211267605632
89904,DDD,2014B,0.0,0.0,0.0
90243,BBB,2013J,0.1,0.2222222222222222,0.13793103448275865
90361,BBB,2014B,0.05,0.25,0.08333333333333334
90537,DDD,2014B,0.05,0.041666666666666664,0.04545454545454545
90901,FFF,2013J,0.7,0.4375,0.5384615384615384
91265,AAA,2013J,0.3,0.35294117647058826,0.3243243243243243
91322,BBB,2013B,0.25,0.3333333333333333,0.28571428571428575
91470,DDD,2014J,0.15,0.08108108108108109,0.10526315789473685
92775,DDD,2013B,0.0,0.0,0.0
92832,BBB,2013B,0.1,0.2,0.13333333333333333
92947,BBB,2013B,0.1,0.3333333333333333,0.15384615384615383
92993,BBB,2013B,0.05,0.5,0.09090909090909091
94484,CCC,2014B,0.05,0.058823529411764705,0.05405405405405405
94616,BBB,2013B,0.05,0.25,0.08333333333333334
